state,year,month,handgun_incidents,shotgun_incidents,rifle_incidents,firearm_incidents,knife_incidents,other_weapon_incidents,sibling_incidents,spouse_incidents,parent_incidents,child_incidents,dating_incidents,other_relations_incidents,accidental_incidents,intentional_incidents,total_incidents
Michigan,2005,June,20,4,4,15,6,14,1,2,0,1,2,57,0,63,63
Michigan,2005,July,23,4,1,19,0,15,0,5,1,1,3,52,0,62,62
Michigan,2005,August,19,1,3,8,8,10,1,3,3,1,0,41,0,49,49
Michigan,2005,September,16,0,7,25,10,14,0,3,0,1,3,65,0,72,72
Michigan,2005,October,22,3,6,13,7,16,1,5,0,0,1,60,0,67,67
Michigan,2005,November,18,1,1,18,2,15,0,2,1,3,0,49,0,55,55
Michigan,2005,December,18,2,1,26,2,12,0,0,1,1,0,59,0,61,61
Michigan,2006,January,21,1,2,17,2,20,0,1,0,1,1,60,0,63,63
Michigan,2006,February,13,6,5,16,3,13,1,3,1,2,1,48,0,56,56
Michigan,2006,March,19,3,1,16,1,9,0,3,1,1,0,44,0,49,49
Michigan,2006,April,21,1,1,21,4,11,0,5,0,2,1,51,0,59,59
Michigan,2006,May,17,3,2,9,9,23,0,1,0,0,3,59,0,63,63
Michigan,2006,June,22,1,3,18,6,18,0,4,0,1,4,59,0,68,68
Michigan,2006,July,18,1,6,32,4,17,1,4,0,1,0,72,0,78,78
Michigan,2006,August,16,2,3,18,4,17,0,0,0,2,2,56,0,60,60
Michigan,2006,September,11,5,3,27,2,15,2,1,0,1,4,55,0,63,63
Michigan,2006,October,16,2,2,18,5,11,0,3,0,0,0,51,0,54,54
Michigan,2006,November,13,0,1,16,4,13,0,2,0,1,4,40,0,47,47
Michigan,2006,December,29,0,2,22,6,15,0,4,1,0,2,67,0,74,74
Michigan,2007,January,23,1,2,13,9,9,3,2,0,1,0,51,0,57,57
Michigan,2007,February,9,0,1,12,4,13,0,1,1,2,2,33,0,39,39
Michigan,2007,March,17,3,4,12,7,14,0,5,0,1,1,50,0,57,57
Michigan,2007,April,7,4,4,19,3,7,1,1,0,0,2,40,0,44,44
Michigan,2007,May,11,1,2,20,3,11,0,3,0,0,0,45,0,48,48
Michigan,2007,June,24,1,2,21,5,18,1,1,0,4,1,64,0,71,71
Michigan,2007,July,18,7,1,16,8,15,2,2,0,0,2,59,0,65,65
Michigan,2007,August,19,1,2,16,5,20,0,1,1,1,1,59,0,63,63
Michigan,2007,September,23,1,3,22,5,16,0,2,0,1,0,67,0,70,70
Michigan,2007,October,10,3,4,24,5,14,2,1,1,1,5,50,0,60,60
Michigan,2007,November,21,3,3,12,2,18,0,3,2,2,2,50,0,59,59
Michigan,2007,December,13,1,1,12,6,8,0,4,0,0,3,34,0,41,41
Michigan,2008,January,14,0,0,10,3,10,0,0,0,1,0,36,0,37,37
Michigan,2008,February,12,1,1,10,6,11,0,0,2,1,2,36,0,41,41
Michigan,2008,March,12,0,2,16,4,12,1,2,1,3,0,39,0,46,46
Michigan,2008,April,14,0,0,9,6,7,0,2,2,0,1,31,0,36,36
Michigan,2008,May,17,2,1,16,5,10,0,1,0,0,2,48,0,51,51
Michigan,2008,June,11,2,0,21,2,8,1,0,1,0,0,42,0,44,44
Michigan,2008,July,20,1,5,22,2,14,1,5,0,2,0,56,0,64,64
Michigan,2008,August,15,2,0,14,2,10,0,1,0,1,2,39,0,43,43
Michigan,2008,September,19,0,4,22,1,14,0,2,2,1,0,55,0,60,60
Michigan,2008,October,10,0,0,14,3,13,1,0,0,2,1,36,0,40,40
Michigan,2008,November,13,1,2,21,2,16,0,2,0,0,0,53,0,55,55
Michigan,2008,December,10,0,1,14,1,10,0,1,0,1,1,33,0,36,36
Michigan,2009,January,20,0,1,14,4,12,1,0,0,0,2,48,0,51,51
Michigan,2009,February,11,3,0,10,2,10,0,3,1,1,4,27,0,36,36
Michigan,2009,March,17,1,1,16,5,9,0,2,0,0,1,46,0,49,49
Michigan,2009,April,19,3,2,15,3,16,0,1,0,1,1,55,0,58,58
Michigan,2009,May,25,1,2,24,6,9,2,0,3,0,4,58,0,67,67
Michigan,2009,June,23,0,0,22,3,12,0,1,2,2,2,53,0,60,60
Michigan,2009,July,28,0,1,18,4,14,2,2,6,2,1,52,0,65,65
Michigan,2009,August,26,1,4,9,9,21,2,2,1,0,2,63,0,70,70
Michigan,2009,September,26,4,0,8,4,18,2,3,1,0,2,52,0,60,60
Michigan,2009,October,18,3,6,4,1,5,0,3,0,0,1,33,0,37,37
Michigan,2009,November,20,1,9,6,1,14,0,5,0,2,1,43,0,51,51
Michigan,2009,December,22,3,0,6,4,7,0,2,2,1,1,36,0,42,42
Michigan,2010,January,24,4,2,7,3,12,0,3,0,3,2,44,0,52,52
Michigan,2010,February,17,0,1,5,4,6,0,2,1,0,0,30,0,33,33
Michigan,2010,March,16,3,3,10,4,16,0,1,1,2,3,45,0,52,52
Michigan,2010,April,33,0,2,11,2,9,0,1,0,0,2,54,0,57,57
Michigan,2010,May,25,0,4,11,4,10,0,1,0,0,3,50,0,54,54
Michigan,2010,June,23,1,4,6,7,7,0,1,1,0,1,45,0,48,48
Michigan,2010,July,33,0,2,20,5,9,0,0,1,1,2,65,0,69,69
Michigan,2010,August,16,0,0,13,7,12,0,2,1,2,2,41,0,48,48
Michigan,2010,September,16,2,2,10,2,10,0,3,0,1,2,36,0,42,42
Michigan,2010,October,22,1,2,14,2,9,0,2,0,2,1,45,0,50,50
Michigan,2010,November,21,2,1,11,7,8,1,2,2,0,1,44,0,50,50
Michigan,2010,December,19,2,4,17,7,2,2,1,0,0,2,46,0,51,51
Michigan,2011,January,22,5,1,15,8,7,0,3,3,0,2,50,0,58,58
Michigan,2011,February,18,2,1,3,5,6,0,0,0,0,1,34,0,35,35
Michigan,2011,March,30,1,2,4,4,17,1,3,3,4,0,47,0,58,58
Michigan,2011,April,29,1,5,18,4,6,0,4,0,1,2,56,0,63,63
Michigan,2011,May,24,2,3,11,2,9,0,0,2,0,3,46,0,51,51
Michigan,2011,June,32,0,3,13,5,16,0,2,0,1,2,64,0,69,69
Michigan,2011,July,30,0,4,10,2,11,1,2,0,1,1,52,0,57,57
Michigan,2011,August,32,0,3,12,1,10,0,2,0,2,0,54,0,58,58
Michigan,2011,September,26,2,4,9,5,10,0,1,0,0,0,55,0,56,56
Michigan,2011,October,18,4,2,15,6,17,0,1,1,2,2,56,0,62,62
Michigan,2011,November,17,2,1,15,4,10,0,4,0,0,2,43,0,49,49
Michigan,2011,December,24,0,2,15,2,9,1,3,0,2,0,46,0,52,52
Michigan,2012,January,31,4,2,20,0,11,2,2,0,1,1,62,0,68,68
Michigan,2012,February,15,2,1,8,5,8,1,1,2,3,0,32,0,39,39
Michigan,2012,March,16,2,4,11,5,7,0,4,1,1,0,39,0,45,45
Michigan,2012,April,25,0,0,17,3,11,0,0,0,1,1,54,0,56,56
Michigan,2012,May,32,0,1,10,8,12,1,3,0,0,2,57,0,63,63
Michigan,2012,June,24,2,2,13,5,8,2,0,1,0,0,51,0,54,54
Michigan,2012,July,41,3,7,11,3,9,3,3,2,1,2,63,0,74,74
Michigan,2012,August,29,1,2,21,8,8,0,4,0,4,1,60,0,69,69
Michigan,2012,September,40,2,7,15,3,10,0,0,0,0,3,74,0,77,77
Michigan,2012,October,26,2,4,11,3,8,1,0,1,1,1,50,0,54,54
Michigan,2012,November,25,0,8,19,3,5,0,0,0,0,2,58,0,60,60
Michigan,2012,December,30,1,0,22,8,11,0,2,1,2,4,63,0,72,72
Michigan,2013,January,26,7,4,16,2,12,0,2,0,2,1,62,0,67,67
Michigan,2013,February,16,2,2,9,2,8,1,0,2,4,0,32,0,39,39
Michigan,2013,March,15,5,1,11,3,23,1,3,3,2,1,48,0,58,58
Michigan,2013,April,22,1,1,16,2,12,0,2,1,2,2,47,0,54,54
Michigan,2013,May,21,1,1,11,3,8,0,0,0,2,2,41,0,45,45
Michigan,2013,June,17,1,2,21,6,8,2,2,1,0,2,48,0,55,55
Michigan,2013,July,22,3,4,30,7,18,1,5,0,1,3,74,0,84,84
Michigan,2013,August,23,1,0,20,4,16,1,1,0,0,1,61,0,64,64
Michigan,2013,September,23,2,1,15,5,3,0,3,0,1,1,44,0,49,49
Michigan,2013,October,13,0,2,14,3,15,1,2,1,4,2,37,0,47,47
Michigan,2013,November,10,1,0,22,3,10,1,1,0,0,3,41,0,46,46
Michigan,2013,December,10,1,0,16,1,9,0,2,0,4,0,31,0,37,37
Michigan,2014,January,12,0,1,7,6,8,0,3,0,2,3,26,0,34,34
Michigan,2014,February,14,1,1,5,6,10,0,2,1,1,4,29,0,37,37
Michigan,2014,March,11,0,1,8,2,13,1,0,0,1,2,31,0,35,35
Michigan,2014,April,23,1,2,7,8,11,1,0,1,1,4,45,0,52,52
Michigan,2014,May,18,1,1,11,8,16,0,3,2,1,1,48,0,55,55
Michigan,2014,June,20,1,0,13,4,15,0,1,0,0,2,50,0,53,53
Michigan,2014,July,25,0,1,12,8,15,1,1,0,1,1,57,0,61,61
Michigan,2014,August,19,0,2,20,4,5,0,1,0,0,2,47,0,50,50
Michigan,2014,September,27,0,0,14,5,19,1,1,1,3,4,55,0,65,65
Michigan,2014,October,17,1,1,3,5,11,0,1,4,2,2,29,0,38,38
Michigan,2014,November,24,0,1,12,6,7,1,3,2,2,1,41,0,50,50
Michigan,2014,December,25,0,0,11,3,7,1,1,1,1,0,42,0,46,46
Minnesota,1980,January,5,0,0,0,1,1,0,0,1,1,1,4,0,7,7
Minnesota,1980,February,2,1,0,0,1,2,0,0,0,1,0,5,0,6,6
Minnesota,1980,March,3,0,2,0,2,0,0,0,0,1,0,6,0,7,7
Minnesota,1980,April,5,4,0,0,0,0,0,1,0,3,0,5,0,9,9
Minnesota,1980,May,2,2,0,0,2,6,0,0,0,1,0,11,1,11,12
Minnesota,1980,June,2,1,5,0,2,2,0,0,2,0,0,10,0,12,12
Minnesota,1980,July,1,0,5,0,4,1,0,1,3,1,2,4,0,11,11
Minnesota,1980,August,0,0,0,0,2,1,0,0,0,1,0,2,0,3,3
Minnesota,1980,September,0,1,2,0,4,5,0,1,0,4,0,7,0,12,12
Minnesota,1980,October,0,3,0,0,6,2,0,2,1,0,0,8,0,11,11
Minnesota,1980,November,4,1,1,0,6,5,0,1,1,3,0,12,0,17,17
Minnesota,1980,December,3,0,0,0,2,0,0,0,0,0,0,5,0,5,5
Minnesota,1981,January,2,2,1,0,0,1,0,1,0,0,0,5,0,6,6
Minnesota,1981,February,1,0,1,0,1,1,0,0,0,0,0,4,0,4,4
Minnesota,1981,March,2,0,0,0,2,4,0,0,1,0,1,6,0,8,8
Minnesota,1981,April,2,0,0,0,0,1,0,0,0,0,0,3,0,3,3
Minnesota,1981,May,4,0,2,0,2,2,0,1,0,0,2,7,0,10,10
Minnesota,1981,June,2,0,0,0,1,3,0,0,0,1,0,5,0,6,6
Minnesota,1981,July,1,0,0,0,2,1,0,0,1,0,0,3,0,4,4
Minnesota,1981,August,5,1,0,0,3,2,0,2,0,0,0,9,0,11,11
Minnesota,1981,September,0,0,1,0,0,1,0,0,0,0,0,2,0,2,2
Minnesota,1981,October,3,1,0,0,1,3,0,0,0,1,1,6,0,8,8
Minnesota,1981,November,4,0,1,0,0,0,0,1,0,0,1,3,0,5,5
Minnesota,1981,December,4,1,0,0,7,8,3,2,0,1,3,11,0,20,20
Minnesota,1982,January,1,1,0,0,1,1,0,0,0,0,1,3,0,4,4
Minnesota,1982,February,4,1,1,0,2,2,0,0,0,0,0,10,0,10,10
Minnesota,1982,March,4,0,1,0,1,5,0,1,0,4,1,5,1,10,11
Minnesota,1982,April,2,3,0,0,1,2,0,0,0,4,0,4,0,8,8
Minnesota,1982,May,1,0,0,0,2,2,1,0,0,0,0,4,0,5,5
Minnesota,1982,June,3,0,0,0,2,1,0,0,0,0,0,6,0,6,6
Minnesota,1982,July,3,3,1,0,1,1,0,1,0,0,1,7,0,9,9
Minnesota,1982,August,6,1,2,0,2,3,0,3,0,0,1,10,0,14,14
Minnesota,1982,September,3,1,1,0,1,7,0,2,0,4,1,6,0,13,13
Minnesota,1982,October,1,0,3,0,0,1,0,0,0,0,1,4,0,5,5
Minnesota,1982,November,3,0,0,0,0,2,0,0,0,0,0,5,0,5,5
Minnesota,1982,December,1,2,0,0,3,3,0,0,0,0,1,8,0,9,9
Minnesota,1983,January,3,2,0,0,0,1,0,1,1,0,1,3,0,6,6
Minnesota,1983,February,2,0,0,0,7,0,1,2,0,0,0,6,0,9,9
Minnesota,1983,March,1,1,1,0,2,2,0,2,1,0,0,4,0,7,7
Minnesota,1983,April,0,0,0,0,2,3,0,1,0,0,1,3,0,5,5
Minnesota,1983,May,2,1,0,0,0,3,0,2,0,1,0,3,0,6,6
Minnesota,1983,June,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2
Minnesota,1983,July,1,0,0,0,2,1,0,1,0,0,0,3,0,4,4
Minnesota,1983,August,4,0,0,0,1,0,0,2,0,0,0,3,0,5,5
Minnesota,1983,September,3,1,2,0,4,3,0,3,0,0,2,8,0,13,13
Minnesota,1983,October,1,0,0,0,0,1,0,0,0,0,0,2,0,2,2
Minnesota,1983,November,1,0,0,0,1,2,0,1,0,2,1,0,0,4,4
Minnesota,1983,December,2,0,2,0,0,1,2,0,0,0,0,3,0,5,5
Minnesota,1984,January,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Minnesota,1984,February,0,1,3,0,1,0,0,1,2,0,0,2,0,5,5
Minnesota,1984,March,0,1,0,0,2,1,0,0,0,0,1,3,0,4,4
Minnesota,1984,April,1,1,0,0,1,0,0,1,0,0,0,2,0,3,3
Minnesota,1984,May,2,1,2,0,2,1,0,1,0,0,0,7,0,8,8
Minnesota,1984,June,1,0,0,0,0,1,0,0,0,0,0,2,0,2,2
Minnesota,1984,July,2,1,0,0,1,2,0,0,0,1,1,4,0,6,6
Minnesota,1984,August,1,0,2,0,2,2,0,0,1,1,0,5,0,7,7
Minnesota,1984,September,3,3,0,0,1,1,0,1,0,2,0,5,0,8,8
Minnesota,1984,October,2,2,0,0,1,5,0,0,0,5,0,5,0,10,10
Minnesota,1984,November,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2
Minnesota,1984,December,8,0,3,0,5,4,0,1,1,1,2,15,0,20,20
Minnesota,1985,January,5,0,0,0,1,1,0,1,0,1,0,5,0,7,7
Minnesota,1985,February,3,0,1,0,1,2,0,1,0,0,1,5,0,7,7
Minnesota,1985,March,1,0,1,0,1,2,0,1,0,0,1,3,0,5,5
Minnesota,1985,April,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Minnesota,1985,May,3,1,0,0,2,2,1,0,0,2,0,5,0,8,8
Minnesota,1985,June,1,0,0,0,3,2,1,0,0,0,1,4,0,6,6
Minnesota,1985,July,0,0,2,0,2,1,0,2,0,0,0,3,0,5,5
Minnesota,1985,August,0,0,0,0,2,4,0,0,0,2,0,4,0,6,6
Minnesota,1985,September,1,0,0,0,1,2,0,0,0,0,0,4,0,4,4
Minnesota,1985,October,2,2,0,0,0,4,0,1,0,0,0,7,0,8,8
Minnesota,1985,November,0,0,0,0,1,2,0,1,0,0,0,2,0,3,3
Minnesota,1985,December,17,1,1,0,5,6,0,1,0,2,1,26,1,29,30
Minnesota,1986,January,2,0,1,0,4,2,0,0,1,0,1,7,0,9,9
Minnesota,1986,February,1,0,0,0,1,4,0,0,1,2,0,3,0,6,6
Minnesota,1986,March,0,0,0,0,4,3,0,1,0,1,1,4,0,7,7
Minnesota,1986,April,1,0,0,0,2,2,1,0,0,0,0,4,0,5,5
Minnesota,1986,May,5,0,0,0,4,1,1,0,0,0,0,9,0,10,10
Minnesota,1986,June,0,0,0,0,4,5,0,1,0,1,0,7,0,9,9
Minnesota,1986,July,2,1,1,1,2,7,0,0,1,1,2,10,0,14,14
Minnesota,1986,August,2,1,2,0,4,1,0,0,0,0,0,10,0,10,10
Minnesota,1986,September,1,0,0,0,3,2,0,0,0,0,0,6,0,6,6
Minnesota,1986,October,5,0,1,0,3,0,0,1,0,0,0,8,0,9,9
Minnesota,1986,November,3,1,2,0,5,2,0,2,2,0,0,9,0,13,13
Minnesota,1986,December,0,2,0,0,0,1,0,1,0,0,0,2,0,3,3
Minnesota,1987,January,4,3,0,0,4,5,0,2,1,0,0,13,0,16,16
Minnesota,1987,February,2,0,0,0,1,5,0,1,1,0,0,6,0,8,8
Minnesota,1987,March,1,0,1,0,3,1,0,1,0,0,0,5,0,6,6
Minnesota,1987,April,3,0,0,0,3,6,0,1,1,1,1,8,1,11,12
Minnesota,1987,May,3,2,0,0,1,1,0,0,0,0,0,7,0,7,7
Minnesota,1987,June,1,2,3,0,0,0,0,1,0,0,0,5,0,6,6
Minnesota,1987,July,3,2,0,0,3,3,1,0,0,0,1,9,0,11,11
Minnesota,1987,August,4,1,0,0,5,1,1,1,0,0,1,8,0,11,11
Minnesota,1987,September,1,0,0,0,3,1,0,1,0,0,1,3,0,5,5
Minnesota,1987,October,0,1,0,0,2,5,0,0,0,0,0,8,0,8,8
Minnesota,1987,November,3,3,0,0,0,2,0,1,0,1,0,6,0,8,8
Minnesota,1987,December,4,0,1,0,5,1,1,0,0,0,1,9,0,11,11
Minnesota,1988,January,0,1,0,1,2,7,0,0,0,3,1,7,0,11,11
Minnesota,1988,February,3,1,1,0,5,1,4,1,0,0,1,5,0,11,11
Minnesota,1988,March,3,0,1,0,3,2,0,2,0,0,1,6,0,9,9
Minnesota,1988,April,2,1,1,0,2,2,0,0,0,0,2,6,0,8,8
Minnesota,1988,May,2,0,1,0,1,1,1,0,0,0,0,4,0,5,5
Minnesota,1988,June,3,1,0,0,1,3,0,0,1,1,1,5,0,8,8
Minnesota,1988,July,3,1,0,0,3,4,0,0,1,1,0,9,0,11,11
Minnesota,1988,August,3,0,2,0,3,1,1,1,0,0,2,5,0,9,9
Minnesota,1988,September,3,2,1,0,6,1,0,1,1,0,0,11,0,13,13
Minnesota,1988,October,2,1,0,0,2,4,0,0,0,0,0,9,0,9,9
Minnesota,1988,November,0,2,0,0,4,11,0,3,0,0,2,12,0,17,17
Minnesota,1988,December,4,0,0,0,4,2,0,0,0,0,1,9,0,10,10
Minnesota,1989,January,1,0,0,0,1,4,0,1,0,1,0,4,0,6,6
Minnesota,1989,February,0,1,2,0,0,1,0,1,0,0,1,2,0,4,4
Minnesota,1989,March,3,2,0,0,1,2,0,2,0,0,0,6,0,8,8
Minnesota,1989,April,1,2,0,0,1,2,0,1,0,0,0,5,0,6,6
Minnesota,1989,May,4,0,0,0,2,5,0,2,0,0,0,9,0,11,11
Minnesota,1989,June,0,2,2,0,1,6,0,0,0,1,1,9,0,11,11
Minnesota,1989,July,2,2,0,0,3,3,0,0,0,0,2,8,0,10,10
Minnesota,1989,August,2,0,0,0,1,5,1,0,0,0,2,5,0,8,8
Minnesota,1989,September,3,1,0,0,4,0,0,0,0,0,0,8,0,8,8
Minnesota,1989,October,3,0,0,0,7,0,0,0,1,0,3,6,0,10,10
Minnesota,1989,November,4,2,1,0,1,6,0,0,0,1,3,10,1,13,14
Minnesota,1989,December,4,1,0,0,4,3,1,1,0,0,2,8,0,12,12
Minnesota,1990,January,1,0,0,0,1,1,0,1,0,0,0,2,0,3,3
Minnesota,1990,February,1,0,0,0,2,3,0,0,0,1,0,5,0,6,6
Minnesota,1990,March,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
Minnesota,1990,April,3,2,1,0,0,1,0,2,0,0,0,5,0,7,7
Minnesota,1990,May,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2
Minnesota,1990,June,1,3,0,0,1,1,0,0,0,2,0,4,0,6,6
Minnesota,1990,July,4,1,0,0,1,1,0,2,0,0,0,5,1,6,7
Minnesota,1990,August,1,1,2,0,3,1,0,2,0,0,0,6,0,8,8
Minnesota,1990,September,3,1,0,0,2,3,0,0,0,1,0,8,0,9,9
Minnesota,1990,October,1,0,0,0,2,3,0,1,0,0,0,5,0,6,6
Minnesota,1990,November,0,0,0,1,2,0,0,0,0,0,0,3,0,3,3
Minnesota,1990,December,0,1,0,0,2,2,0,0,0,0,0,5,0,5,5
Minnesota,1991,January,0,0,0,0,3,3,0,0,0,0,1,5,0,6,6
Minnesota,1991,February,3,0,0,0,2,1,0,0,0,1,0,5,0,6,6
Minnesota,1991,March,4,2,0,0,2,2,0,0,1,1,0,8,0,10,10
Minnesota,1991,April,3,0,0,0,1,4,0,0,0,1,0,7,0,8,8
Minnesota,1991,May,2,0,0,0,3,1,0,0,0,0,0,6,0,6,6
Minnesota,1991,June,4,0,0,0,2,7,0,0,2,0,1,10,0,13,13
Minnesota,1991,July,7,4,0,0,2,4,1,4,0,2,0,10,0,17,17
Minnesota,1991,August,2,0,2,0,2,1,0,0,2,0,0,5,0,7,7
Minnesota,1991,September,4,1,0,0,0,5,0,2,0,0,0,8,0,10,10
Minnesota,1991,October,3,2,0,0,4,3,0,0,0,0,0,12,0,12,12
Minnesota,1991,November,3,0,0,0,0,4,0,0,0,1,0,6,0,7,7
Minnesota,1991,December,6,1,0,0,4,3,0,0,0,0,1,13,0,14,14
Minnesota,1992,January,3,0,1,0,6,0,1,0,0,0,1,8,0,10,10
Minnesota,1992,February,2,0,0,1,3,4,0,0,0,1,0,9,1,9,10
Minnesota,1992,March,2,0,1,0,3,3,0,2,1,0,0,6,0,9,9
Minnesota,1992,April,2,0,0,0,0,1,0,1,0,0,0,2,0,3,3
Minnesota,1992,May,1,0,0,0,3,0,0,0,0,0,0,4,0,4,4
Minnesota,1992,June,3,0,0,3,1,7,0,0,0,1,1,12,0,14,14
Minnesota,1992,July,5,0,0,0,4,4,0,1,1,0,0,11,0,13,13
Minnesota,1992,August,5,0,0,0,1,3,0,2,0,0,1,6,0,9,9
Minnesota,1992,September,6,0,1,0,2,2,0,0,0,0,0,11,0,11,11
Minnesota,1992,October,15,0,2,0,5,2,0,4,0,1,1,18,0,24,24
Minnesota,1992,November,5,4,0,0,1,1,0,1,0,0,0,10,0,11,11
Minnesota,1992,December,7,0,2,0,4,5,2,1,0,1,1,13,0,18,18
Minnesota,1993,January,6,0,0,0,2,6,0,1,0,1,1,11,0,14,14
Minnesota,1993,February,3,0,1,0,2,2,0,1,0,0,0,7,0,8,8
Minnesota,1993,March,3,1,0,0,3,1,0,0,0,0,0,8,0,8,8
Minnesota,1993,April,5,2,0,0,2,4,0,1,0,0,1,11,0,13,13
Minnesota,1993,May,3,1,0,0,3,1,0,1,0,0,0,7,0,8,8
Minnesota,1993,June,2,0,0,0,4,1,0,1,0,0,0,6,0,7,7
Minnesota,1993,July,3,0,2,0,5,2,0,1,0,2,1,8,0,12,12
Minnesota,1993,August,2,5,1,0,2,4,0,3,0,3,0,8,0,14,14
Minnesota,1993,September,9,0,0,0,4,2,1,0,1,2,1,10,0,15,15
Minnesota,1993,October,11,1,0,0,4,7,0,1,0,0,1,21,0,23,23
Minnesota,1993,November,4,0,4,0,0,3,0,0,0,3,2,6,0,11,11
Minnesota,1993,December,6,0,0,0,0,1,0,0,0,1,1,5,0,7,7
Minnesota,1994,January,4,1,1,0,1,5,0,2,0,1,0,9,0,12,12
Minnesota,1994,February,4,1,1,0,1,7,0,0,1,0,1,12,0,14,14
Minnesota,1994,March,9,0,1,0,3,1,0,2,0,0,0,12,0,14,14
Minnesota,1994,April,8,1,0,0,5,2,0,1,1,0,0,14,0,16,16
Minnesota,1994,May,0,0,0,0,4,2,0,0,0,0,0,6,0,6,6
Minnesota,1994,June,3,2,1,0,1,2,0,0,1,0,0,8,0,9,9
Minnesota,1994,July,8,1,1,0,3,4,0,1,1,0,0,15,0,17,17
Minnesota,1994,August,6,0,0,0,2,2,0,0,0,0,0,10,0,10,10
Minnesota,1994,September,4,5,0,0,1,1,0,0,0,3,0,8,1,10,11
Minnesota,1994,October,3,0,2,0,3,0,0,0,0,0,0,8,1,7,8
Minnesota,1994,November,5,0,2,0,0,3,0,0,0,1,0,9,0,10,10
Minnesota,1994,December,10,1,0,0,4,2,0,1,0,0,1,15,0,17,17
Minnesota,1995,January,8,1,0,0,2,2,1,0,0,1,0,11,0,13,13
Minnesota,1995,February,1,2,1,0,2,2,0,1,1,0,0,6,0,8,8
Minnesota,1995,March,11,0,1,0,8,4,1,0,0,0,0,23,0,24,24
Minnesota,1995,April,14,2,0,0,3,1,0,2,0,0,1,17,0,20,20
Minnesota,1995,May,14,0,0,0,3,8,0,1,1,1,0,22,0,25,25
Minnesota,1995,June,3,0,0,3,1,3,0,0,0,0,0,10,0,10,10
Minnesota,1995,July,9,0,0,0,1,2,0,0,0,0,0,12,0,12,12
Minnesota,1995,August,11,3,1,0,4,6,0,2,0,1,2,20,0,25,25
Minnesota,1995,September,5,0,0,0,4,1,0,2,0,0,1,7,0,10,10
Minnesota,1995,October,13,1,0,0,0,0,0,1,0,0,1,12,0,14,14
Minnesota,1995,November,5,0,2,0,2,1,0,0,0,0,3,7,0,10,10
Minnesota,1995,December,4,0,0,0,3,2,0,2,0,0,0,7,0,9,9
Minnesota,1996,January,7,1,0,0,2,1,0,0,0,0,0,11,0,11,11
Minnesota,1996,February,4,0,0,0,2,3,0,0,0,0,1,8,0,9,9
Minnesota,1996,March,4,0,0,0,1,3,0,2,0,0,0,6,0,8,8
Minnesota,1996,April,5,1,1,0,2,3,0,1,1,0,0,10,0,12,12
Minnesota,1996,May,0,1,1,0,4,3,1,2,1,1,0,4,0,9,9
Minnesota,1996,June,12,0,0,3,2,9,0,4,0,2,1,19,0,26,26
Minnesota,1996,July,11,0,0,2,6,6,2,3,0,4,0,16,0,25,25
Minnesota,1996,August,16,0,3,0,4,4,0,3,0,0,1,23,1,26,27
Minnesota,1996,September,7,1,0,0,2,2,1,0,0,0,1,10,0,12,12
Minnesota,1996,October,4,0,0,0,0,4,0,0,0,1,0,7,0,8,8
Minnesota,1996,November,1,0,1,1,1,1,0,0,0,0,0,5,0,5,5
Minnesota,1996,December,7,0,0,0,1,2,0,0,0,0,0,10,0,10,10
Minnesota,1997,January,3,0,0,1,1,4,0,0,0,0,0,9,0,9,9
Minnesota,1997,February,4,0,0,0,2,2,0,0,0,1,1,6,0,8,8
Minnesota,1997,March,4,0,1,0,0,3,0,0,0,1,0,7,0,8,8
Minnesota,1997,April,11,1,0,0,0,3,0,0,0,0,0,15,1,14,15
Minnesota,1997,May,8,1,0,0,3,1,0,1,0,0,0,12,0,13,13
Minnesota,1997,June,4,0,2,0,1,2,0,0,1,0,0,8,0,9,9
Minnesota,1997,July,4,3,0,0,1,2,0,0,0,0,1,9,0,10,10
Minnesota,1997,August,6,0,0,0,2,4,0,0,0,0,0,12,0,12,12
Minnesota,1997,September,5,0,1,0,1,2,1,1,0,0,2,5,0,9,9
Minnesota,1997,October,8,0,1,0,2,1,0,1,1,0,0,10,0,12,12
Minnesota,1997,November,10,0,0,0,2,2,0,0,0,1,0,13,1,13,14
Minnesota,1997,December,2,1,1,0,2,2,0,0,0,0,1,7,0,8,8
Minnesota,1998,January,1,2,0,0,4,5,0,0,0,1,1,10,0,12,12
Minnesota,1998,February,0,0,0,0,1,2,0,0,0,0,0,3,0,3,3
Minnesota,1998,March,4,0,0,0,1,4,0,2,0,0,2,5,0,9,9
Minnesota,1998,April,6,0,1,0,3,1,0,0,0,0,0,11,0,11,11
Minnesota,1998,May,3,1,0,0,2,1,1,0,0,0,0,6,0,7,7
Minnesota,1998,June,2,2,0,0,3,4,0,1,0,0,0,10,0,11,11
Minnesota,1998,July,7,1,0,0,2,2,0,0,0,0,1,11,0,12,12
Minnesota,1998,August,2,0,0,0,0,1,0,0,0,0,0,3,0,3,3
Minnesota,1998,September,4,0,0,0,1,12,0,0,0,6,0,11,0,17,17
Minnesota,1998,October,5,1,0,0,3,4,0,0,0,0,2,11,0,13,13
